frame_idx,lm0_x,lm0_y,lm0_z,lm0_v,lm1_x,lm1_y,lm1_z,lm1_v,lm2_x,lm2_y,lm2_z,lm2_v,lm3_x,lm3_y,lm3_z,lm3_v,lm4_x,lm4_y,lm4_z,lm4_v,lm5_x,lm5_y,lm5_z,lm5_v,lm6_x,lm6_y,lm6_z,lm6_v,lm7_x,lm7_y,lm7_z,lm7_v,lm8_x,lm8_y,lm8_z,lm8_v,lm9_x,lm9_y,lm9_z,lm9_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v,lm13_x,lm13_y,lm13_z,lm13_v,lm14_x,lm14_y,lm14_z,lm14_v,lm15_x,lm15_y,lm15_z,lm15_v,lm16_x,lm16_y,lm16_z,lm16_v,lm17_x,lm17_y,lm17_z,lm17_v,lm18_x,lm18_y,lm18_z,lm18_v,lm19_x,lm19_y,lm19_z,lm19_v,lm20_x,lm20_y,lm20_z,lm20_v,lm21_x,lm21_y,lm21_z,lm21_v,lm22_x,lm22_y,lm22_z,lm22_v,lm23_x,lm23_y,lm23_z,lm23_v,lm24_x,lm24_y,lm24_z,lm24_v,lm25_x,lm25_y,lm25_z,lm25_v,lm26_x,lm26_y,lm26_z,lm26_v,lm27_x,lm27_y,lm27_z,lm27_v,lm28_x,lm28_y,lm28_z,lm28_v,lm29_x,lm29_y,lm29_z,lm29_v,lm30_x,lm30_y,lm30_z,lm30_v,lm31_x,lm31_y,lm31_z,lm31_v,lm32_x,lm32_y,lm32_z,lm32_v
22,0.46888771653175354,0.22363901138305664,0.24797575175762177,0.9998714923858643,0.45879095792770386,0.2112054079771042,0.17605820298194885,0.9998560547828674,0.4513956308364868,0.21120554208755493,0.17603199183940887,0.9998611807823181,0.4433872401714325,0.21123352646827698,0.17590388655662537,0.9998583793640137,0.4776013493537903,0.21138325333595276,0.18103645741939545,0.9998329877853394,0.4842372238636017,0.21157966554164886,0.1811404973268509,0.9998271465301514,0.4909052550792694,0.21185506880283356,0.1810622662305832,0.99980229139328,0.42902714014053345,0.2188630849123001,-0.07477611303329468,0.9998518824577332,0.5064064860343933,0.22049860656261444,-0.04074959084391594,0.9998130202293396,0.457731157541275,0.23785045742988586,0.17740392684936523,0.999884307384491,0.47827160358428955,0.23891545832157135,0.18304233253002167,0.9998607039451599,0.3435399532318115,0.2929076552391052,-0.16637226939201355,0.9998853206634521,0.5872026085853577,0.3046139180660248,-0.08990433067083359,0.9997934103012085,0.30338621139526367,0.39973217248916626,-0.13492710888385773,0.9338139295578003,0.605618953704834,0.41117870807647705,-0.049766905605793,0.9493054747581482,0.3067373037338257,0.48643630743026733,-0.04527895525097847,0.7723556160926819,0.6210839152336121,0.5137763023376465,0.023452822118997574,0.7938217520713806,0.3035247325897217,0.5137156844139099,-0.04761406406760216,0.6899564266204834,0.6308971047401428,0.5413846969604492,0.029162338003516197,0.6981470584869385,0.3206521272659302,0.5115318298339844,-0.06266891211271286,0.6738373637199402,0.6178932189941406,0.5381048917770386,0.016152555122971535,0.6825682520866394,0.3284306526184082,0.5026299953460693,-0.047626860439777374,0.6116399765014648,0.6085849404335022,0.5285572409629822,0.021864669397473335,0.6336124539375305,0.4016667306423187,0.5164046883583069,-0.055208709090948105,0.9998193383216858,0.5303215980529785,0.519221842288971,0.05452735349535942,0.9996288418769836,0.39898163080215454,0.6549156904220581,0.14547333121299744,0.9729452729225159,0.5189181566238403,0.6114537119865417,0.4332345724105835,0.9375438094139099,0.4146863520145416,0.8095061779022217,0.28640982508659363,0.976133406162262,0.5245956778526306,0.7230756282806396,0.7272010445594788,0.931911289691925,0.41794121265411377,0.8335312008857727,0.29857394099235535,0.9711635708808899,0.5149198174476624,0.7476944327354431,0.7619730830192566,0.9368846416473389,0.40602487325668335,0.8102121353149414,0.23065386712551117,0.9119427800178528,0.5003427863121033,0.728810727596283,0.7793580889701843,0.8181509971618652
23,0.4689972400665283,0.22727259993553162,0.23268066346645355,0.9998753070831299,0.4593307077884674,0.21485605835914612,0.16031253337860107,0.9998624324798584,0.4520886540412903,0.2148420214653015,0.16027383506298065,0.9998676180839539,0.44442176818847656,0.21487918496131897,0.16014491021633148,0.9998652935028076,0.4777663052082062,0.21505366265773773,0.16647246479988098,0.9998391270637512,0.48469725251197815,0.21526458859443665,0.16657066345214844,0.9998334646224976,0.4914446771144867,0.2155437022447586,0.1665003001689911,0.999809205532074,0.42960426211357117,0.22224421799182892,-0.08172281086444855,0.9998578429222107,0.5071409344673157,0.22440248727798462,-0.05210408568382263,0.9998200535774231,0.4578423500061035,0.24117019772529602,0.16217704117298126,0.9998891353607178,0.47857677936553955,0.24249808490276337,0.16924051940441132,0.9998645782470703,0.34378382563591003,0.29482656717300415,-0.16736331582069397,0.9998900890350342,0.587590754032135,0.3076428472995758,-0.09478157013654709,0.9997931718826294,0.3090916574001312,0.39984971284866333,-0.13929086923599243,0.9328352808952332,0.6065673828125,0.4139458239078522,-0.04960838705301285,0.9484814405441284,0.3072661757469177,0.4863922595977783,-0.051264237612485886,0.7708756923675537,0.6203427910804749,0.5138107538223267,0.03375942260026932,0.7951393723487854,0.3046427369117737,0.5135575532913208,-0.0559476800262928,0.688408613204956,0.6285044550895691,0.5408127903938293,0.04307791590690613,0.6988297700881958,0.3216712176799774,0.5115824341773987,-0.07290416210889816,0.67231285572052,0.6145437955856323,0.5377710461616516,0.02725885808467865,0.6833357810974121,0.32931724190711975,0.5028315186500549,-0.05498988553881645,0.610081672668457,0.6056570410728455,0.5284338593482971,0.031182119622826576,0.6330205202102661,0.4017075300216675,0.5152493715286255,-0.056071799248456955,0.999833881855011,0.5281389355659485,0.5181866884231567,0.05536695942282677,0.9996450543403625,0.39826005697250366,0.6563826203346252,0.15462836623191833,0.9748086333274841,0.5179808735847473,0.6064953804016113,0.4818231165409088,0.9333129525184631,0.415533185005188,0.8107389211654663,0.310485303401947,0.9772524237632751,0.5219994187355042,0.7142776846885681,0.8199653625488281,0.9290602803230286,0.42065274715423584,0.8337697982788086,0.32470187544822693,0.9725512862205505,0.5125392079353333,0.7385697364807129,0.8593392968177795,0.9342818260192871,0.39810264110565186,0.810394287109375,0.25344905257225037,0.9142452478408813,0.49284860491752625,0.7220920920372009,0.8788586258888245,0.8152416348457336
24,0.4721337854862213,0.23101864755153656,0.21792259812355042,0.9998769760131836,0.462984561920166,0.2186528593301773,0.14311882853507996,0.9998663663864136,0.45579010248184204,0.2185727208852768,0.14313456416130066,0.9998714923858643,0.44836655259132385,0.2185303419828415,0.14303059875965118,0.9998695850372314,0.4800741672515869,0.21886493265628815,0.15052145719528198,0.9998427629470825,0.48649343848228455,0.21903663873672485,0.150586798787117,0.9998371601104736,0.49313992261886597,0.21921949088573456,0.15045788884162903,0.999813437461853,0.4335149824619293,0.2258109748363495,-0.10216177999973297,0.9998598694801331,0.5072522759437561,0.22777865827083588,-0.07126495987176895,0.9998250007629395,0.4616387188434601,0.24425022304058075,0.14548362791538239,0.9998928904533386,0.4809088110923767,0.24568597972393036,0.1538505256175995,0.9998677372932434,0.3444949984550476,0.2973509132862091,-0.20158205926418304,0.9998939037322998,0.5889809131622314,0.3111860454082489,-0.09695787727832794,0.9997887015342712,0.31972724199295044,0.40012919902801514,-0.1614942103624344,0.9327443242073059,0.6069396734237671,0.4175218641757965,-0.02840053103864193,0.9449644684791565,0.3202856779098511,0.4868529736995697,-0.06858549267053604,0.767419695854187,0.6201242804527283,0.5126032829284668,0.10525569319725037,0.7811911702156067,0.31394368410110474,0.5140109062194824,-0.07303564250469208,0.6836596727371216,0.6266094446182251,0.5376945734024048,0.11894024163484573,0.6827462315559387,0.3253766894340515,0.5117880702018738,-0.08531668782234192,0.6673505902290344,0.612354576587677,0.534788191318512,0.10329253226518631,0.6672403812408447,0.33329010009765625,0.5032346844673157,-0.06995153427124023,0.6049639582633972,0.6042343974113464,0.5256903171539307,0.10356785356998444,0.616247296333313,0.40213489532470703,0.5152427554130554,-0.06482693552970886,0.9998467564582825,0.5293065309524536,0.5181673765182495,0.06411155313253403,0.9996594786643982,0.3983520567417145,0.6563923954963684,0.19513459503650665,0.9768062829971313,0.5180033445358276,0.6081219911575317,0.5244312882423401,0.9296260476112366,0.41676726937294006,0.8103490471839905,0.3981863260269165,0.9785268902778625,0.5194846987724304,0.7114642858505249,0.9062511324882507,0.9271790981292725,0.42395344376564026,0.8333536386489868,0.41834136843681335,0.9739877581596375,0.5101673603057861,0.7384762167930603,0.9495823383331299,0.9326745867729187,0.39500558376312256,0.8087144494056702,0.3460994064807892,0.9174204468727112,0.48900383710861206,0.7192734479904175,0.9689890742301941,0.8144188523292542
25,0.47606953978538513,0.23185810446739197,0.2115148901939392,0.9998816847801208,0.4678718149662018,0.2196582555770874,0.13853934407234192,0.999872624874115,0.46111249923706055,0.21972893178462982,0.13854429125785828,0.9998776316642761,0.45405855774879456,0.2198527306318283,0.1384541094303131,0.999876081943512,0.4834718406200409,0.21962222456932068,0.14735950529575348,0.9998494982719421,0.48953890800476074,0.2197478711605072,0.14745251834392548,0.9998442530632019,0.49612557888031006,0.21989880502223969,0.14735867083072662,0.9998211860656738,0.43966007232666016,0.22690370678901672,-0.10207072645425797,0.9998657703399658,0.5090585350990295,0.22803723812103271,-0.0685783252120018,0.9998324513435364,0.46702274680137634,0.2449372261762619,0.14075908064842224,0.9998980760574341,0.4843544363975525,0.2459903359413147,0.15114639699459076,0.9998732209205627,0.3522137701511383,0.2982735335826874,-0.20143957436084747,0.9998972415924072,0.5894544720649719,0.3096825182437897,-0.09879901260137558,0.9997904300689697,0.33130696415901184,0.40132471919059753,-0.16133901476860046,0.9317132830619812,0.6067644357681274,0.4174325168132782,-0.03178426995873451,0.9430932402610779,0.33024168014526367,0.4876502752304077,-0.06839442998170853,0.7642747759819031,0.6194844841957092,0.5122607946395874,0.10509732365608215,0.7706093192100525,0.3228406012058258,0.5149332880973816,-0.07244496792554855,0.680364191532135,0.624649703502655,0.5368384122848511,0.11890542507171631,0.6694074273109436,0.3317936062812805,0.5127202272415161,-0.08433035761117935,0.6637700200080872,0.6100230813026428,0.5334084033966064,0.10120730847120285,0.6537209153175354,0.3398761749267578,0.5041117668151855,-0.06945553421974182,0.600486159324646,0.6017016172409058,0.5241426825523376,0.1022806465625763,0.6025756001472473,0.4024205505847931,0.5103376507759094,-0.051553454250097275,0.9998587965965271,0.5293306708335876,0.5141266584396362,0.05067531764507294,0.9996781945228577,0.3976173400878906,0.652829110622406,0.18545936048030853,0.9780026078224182,0.5172035098075867,0.6090083122253418,0.5112026929855347,0.9292774796485901,0.41588953137397766,0.8035643696784973,0.3540307581424713,0.9794177412986755,0.5148304104804993,0.7166203856468201,0.8106757998466492,0.9276129603385925,0.4195854961872101,0.8278845548629761,0.3698471784591675,0.9750651717185974,0.5062003135681152,0.7405561804771423,0.846792995929718,0.9322777390480042,0.3959044814109802,0.8050231337547302,0.2960439622402191,0.9197388291358948,0.49500545859336853,0.723328709602356,0.8632563352584839,0.8153499364852905
26,0.4807492792606354,0.23450641334056854,0.21172377467155457,0.9998859763145447,0.4733303189277649,0.22235625982284546,0.13878779113292694,0.9998778104782104,0.46708324551582336,0.2223363220691681,0.1387980878353119,0.9998829960823059,0.4602670967578888,0.22234585881233215,0.13872486352920532,0.9998814463615417,0.48909810185432434,0.22248509526252747,0.14819423854351044,0.9998549818992615,0.49543067812919617,0.22257542610168457,0.14829334616661072,0.9998504519462585,0.5022368431091309,0.22268329560756683,0.14819738268852234,0.9998276829719543,0.447172611951828,0.22940026223659515,-0.10184719413518906,0.9998714327812195,0.5130865573883057,0.2305491864681244,-0.06738625466823578,0.9998394846916199,0.47320863604545593,0.24692560732364655,0.1404663771390915,0.9999029636383057,0.48927193880081177,0.2481832504272461,0.1517171859741211,0.9998784065246582,0.36391791701316833,0.2980884611606598,-0.2019656002521515,0.9999017119407654,0.5907894968986511,0.3127269744873047,-0.0898902416229248,0.9997953772544861,0.3379480242729187,0.401385635137558,-0.168161541223526,0.9325542449951172,0.6077319979667664,0.41946086287498474,-0.03405267745256424,0.941158652305603,0.3335988521575928,0.4880453944206238,-0.09961728006601334,0.7769972085952759,0.6182737946510315,0.512026846408844,0.021815240383148193,0.7792485952377319,0.32639557123184204,0.5150810480117798,-0.11114237457513809,0.6961352825164795,0.6236177086830139,0.5366902351379395,0.022101283073425293,0.680321455001831,0.33468925952911377,0.5129386186599731,-0.12407317012548447,0.6800939440727234,0.6081878542900085,0.5333504676818848,-0.0022937548346817493,0.6649138331413269,0.34269264340400696,0.5043469667434692,-0.10124075412750244,0.6184556484222412,0.6000037789344788,0.5242160558700562,0.01399699505418539,0.6133594512939453,0.4041150212287903,0.5079191327095032,-0.05622170493006706,0.9998683333396912,0.5290627479553223,0.5135251879692078,0.0554824061691761,0.9996927976608276,0.3976850211620331,0.6411824822425842,0.12984038889408112,0.9794377684593201,0.5122142434120178,0.6108433604240417,0.46914178133010864,0.9272612929344177,0.4120449721813202,0.7913973331451416,0.2761198878288269,0.9802426695823669,0.5101726651191711,0.720753014087677,0.7429443001747131,0.9289773106575012,0.41711434721946716,0.8169432282447815,0.2883867025375366,0.9762507677078247,0.5009416937828064,0.7466666102409363,0.772529125213623,0.9333311915397644,0.3957165479660034,0.8033151030540466,0.20529109239578247,0.9227249622344971,0.4935034215450287,0.7272701859474182,0.7568279504776001,0.8207303881645203
27,0.4883024990558624,0.23690463602542877,0.21302196383476257,0.9998910427093506,0.48096975684165955,0.22468718886375427,0.14386074244976044,0.9998831748962402,0.47520044445991516,0.2246590256690979,0.14391390979290009,0.9998886585235596,0.46883976459503174,0.2246680110692978,0.1438836008310318,0.9998868703842163,0.49714067578315735,0.22474122047424316,0.15253975987434387,0.9998612403869629,0.5033695101737976,0.22475257515907288,0.1526186764240265,0.999857485294342,0.5101694464683533,0.22475290298461914,0.15250582993030548,0.9998350739479065,0.45509687066078186,0.23125497996807098,-0.08689077943563461,0.9998766779899597,0.5194094181060791,0.2323964685201645,-0.05384216457605362,0.9998466372489929,0.4810052514076233,0.24864502251148224,0.14622846245765686,0.9999075531959534,0.49660736322402954,0.24986553192138672,0.15580888092517853,0.9998833537101746,0.3763657212257385,0.2980009615421295,-0.19048641622066498,0.9999048113822937,0.5926759839057922,0.31322962045669556,-0.07890317589044571,0.9997972846031189,0.348614364862442,0.4014810621738434,-0.1568828523159027,0.9350379109382629,0.6084514856338501,0.4196193814277649,-0.014551874250173569,0.9407456517219543,0.34183526039123535,0.48681679368019104,-0.08987974375486374,0.7872940301895142,0.6180489659309387,0.5074892640113831,0.05911608785390854,0.781599760055542,0.33342820405960083,0.5140379667282104,-0.10531827062368393,0.7082703113555908,0.623782217502594,0.5319072008132935,0.06501079350709915,0.6829020977020264,0.3399341106414795,0.512405276298523,-0.12103942781686783,0.6924822330474854,0.6088645458221436,0.5288012623786926,0.040694452822208405,0.6677314639091492,0.349322110414505,0.5034045577049255,-0.09177235513925552,0.6318366527557373,0.6006929874420166,0.5199583768844604,0.05266215279698372,0.6155413389205933,0.4077032804489136,0.5045448541641235,-0.05527342110872269,0.9998766779899597,0.5291983485221863,0.5117005705833435,0.05456944555044174,0.9997063279151917,0.3977701961994171,0.6320998072624207,0.11020948737859726,0.9810680150985718,0.5133560299873352,0.6089075207710266,0.4352704584598541,0.928999662399292,0.4117232859134674,0.777283251285553,0.22492177784442902,0.9813486933708191,0.5066344738006592,0.7198542356491089,0.6998753547668457,0.9319407343864441,0.41708263754844666,0.8029614090919495,0.23496930301189423,0.9778043031692505,0.49493396282196045,0.7459031939506531,0.7295356392860413,0.9359811544418335,0.3952922523021698,0.7988422513008118,0.16397032141685486,0.9254738688468933,0.49576228857040405,0.727451503276825,0.7252830266952515,0.8260433077812195
28,0.4934404194355011,0.23887723684310913,0.18717961013317108,0.9998944401741028,0.48631298542022705,0.22695784270763397,0.12110724300146103,0.9998871088027954,0.48092132806777954,0.22694836556911469,0.12115123867988586,0.9998927712440491,0.47496768832206726,0.2269705981016159,0.12112922966480255,0.9998908638954163,0.5024192929267883,0.226856991648674,0.12885648012161255,0.9998648166656494,0.5083933472633362,0.2267676442861557,0.12894664704799652,0.9998613595962524,0.5150437951087952,0.2266407310962677,0.1288648098707199,0.9998390078544617,0.4610123336315155,0.23307029902935028,-0.09349802136421204,0.9998796582221985,0.5245034694671631,0.23375996947288513,-0.06267450004816055,0.9998506903648376,0.48631834983825684,0.2505047619342804,0.12411640584468842,0.9999105334281921,0.5012658834457397,0.2514604926109314,0.13355815410614014,0.999886691570282,0.3834499716758728,0.2983058989048004,-0.17683343589305878,0.9999071955680847,0.59556645154953,0.3130123019218445,-0.10170398652553558,0.9997979402542114,0.3551125228404999,0.40157458186149597,-0.14987485110759735,0.9328567385673523,0.6089590787887573,0.4194546937942505,-0.026430975645780563,0.9411448836326599,0.3481898605823517,0.48675069212913513,-0.08672525733709335,0.7881489992141724,0.6170382499694824,0.5048866271972656,0.06380366533994675,0.7849257588386536,0.3388565182685852,0.5135390758514404,-0.09753818809986115,0.7097218632698059,0.6235935091972351,0.5300765037536621,0.06992239505052567,0.6870582699775696,0.34595921635627747,0.5123327374458313,-0.1104624941945076,0.6937445998191833,0.6092268824577332,0.5268195271492004,0.045071445405483246,0.6717884540557861,0.35638055205345154,0.5033231377601624,-0.08777876943349838,0.6319944858551025,0.6007466912269592,0.5176427364349365,0.05729732662439346,0.6199415922164917,0.4108927845954895,0.5047314763069153,-0.030530601739883423,0.9998834729194641,0.5294277667999268,0.5122255682945251,0.029788928106427193,0.9997153878211975,0.3978234529495239,0.623140275478363,0.19609716534614563,0.9811907410621643,0.5136727094650269,0.6092519760131836,0.3941137492656708,0.9302963018417358,0.4111057221889496,0.7591564059257507,0.3826536536216736,0.9819525480270386,0.5027110576629639,0.7191151976585388,0.6802300214767456,0.933784544467926,0.41579580307006836,0.7847462892532349,0.3993505835533142,0.9783128499984741,0.4889674484729767,0.7463235855102539,0.7130352854728699,0.9362886548042297,0.3985985815525055,0.7787585258483887,0.3494783043861389,0.9290134906768799,0.4987194538116455,0.7246618270874023,0.7182286381721497,0.8331398367881775
29,0.4974820613861084,0.24039745330810547,0.14553622901439667,0.999895453453064,0.4905650317668915,0.22866708040237427,0.07914190739393234,0.9998877048492432,0.48516127467155457,0.22869040071964264,0.07920493930578232,0.9998935461044312,0.47919711470603943,0.22874882817268372,0.07923201471567154,0.9998913407325745,0.506818413734436,0.22846049070358276,0.08980389684438705,0.999864399433136,0.5128127932548523,0.22834238409996033,0.0898793563246727,0.9998608827590942,0.5194886922836304,0.22818545997142792,0.08977977931499481,0.9998388886451721,0.46537718176841736,0.23492483794689178,-0.13075539469718933,0.9998780488967896,0.5291107892990112,0.2353847175836563,-0.08636777848005295,0.9998496174812317,0.49013644456863403,0.25175362825393677,0.08389625698328018,0.9999110102653503,0.5052973628044128,0.25261592864990234,0.09727852791547775,0.9998874068260193,0.38682571053504944,0.29829445481300354,-0.21035152673721313,0.9999085068702698,0.5992762446403503,0.3138510584831238,-0.10874012857675552,0.9997990131378174,0.35800087451934814,0.4018183946609497,-0.19251129031181335,0.9315762519836426,0.6120383143424988,0.4193117916584015,-0.028933774679899216,0.9409149885177612,0.3509465157985687,0.4869638979434967,-0.12636150419712067,0.7908419966697693,0.6176062822341919,0.5040518045425415,0.08906645327806473,0.7898508906364441,0.34183838963508606,0.5138477683067322,-0.13105903565883636,0.7127740979194641,0.6242895722389221,0.5288888812065125,0.10286236554384232,0.6940367817878723,0.34970611333847046,0.5125693678855896,-0.13975317776203156,0.6967501640319824,0.6099069714546204,0.5252341628074646,0.07788026332855225,0.6790674924850464,0.36027801036834717,0.5035950541496277,-0.12556754052639008,0.6345759630203247,0.6013511419296265,0.5158452987670898,0.08300420641899109,0.6281618475914001,0.41503456234931946,0.50545334815979,-0.03457718342542648,0.9998841285705566,0.5295183658599854,0.5130450129508972,0.033920008689165115,0.999713659286499,0.39867714047431946,0.6194334030151367,0.22912611067295074,0.9812784790992737,0.5140470266342163,0.6103936433792114,0.3663759231567383,0.9312598705291748,0.4105149507522583,0.7364683747291565,0.4624575078487396,0.9825905561447144,0.4995776116847992,0.7186198234558105,0.6313003897666931,0.9353705644607544,0.41503801941871643,0.7549543976783752,0.4838544428348541,0.9786543846130371,0.486317902803421,0.7430400848388672,0.6614368557929993,0.9365699291229248,0.38021320104599,0.746688723564148,0.44596704840660095,0.9327540993690491,0.4999111592769623,0.7245809435844421,0.6642341017723083,0.8400893211364746
30,0.4999140501022339,0.24168720841407776,0.13643716275691986,0.9998913407325745,0.4932073652744293,0.2298336774110794,0.07049369812011719,0.9998826384544373,0.4880835711956024,0.22989045083522797,0.07054755836725235,0.9998891353607178,0.4823745787143707,0.22999966144561768,0.07058355212211609,0.9998859763145447,0.5083291530609131,0.22963079810142517,0.08006202429533005,0.9998566508293152,0.5139539837837219,0.22953878343105316,0.08010590821504593,0.9998529553413391,0.5203202366828918,0.2294253259897232,0.07999121397733688,0.999829113483429,0.4691329300403595,0.2364344447851181,-0.14110234379768372,0.9998694658279419,0.5309106111526489,0.23659013211727142,-0.10143090039491653,0.9998378157615662,0.49342864751815796,0.2529268264770508,0.0744316354393959,0.999905526638031,0.5074710249900818,0.2537705600261688,0.08618209511041641,0.9998807907104492,0.39024996757507324,0.3009146451950073,-0.24058447778224945,0.999907910823822,0.601992666721344,0.313395619392395,-0.11495784670114517,0.9997871518135071,0.36410778760910034,0.4051080346107483,-0.23183315992355347,0.9334807991981506,0.6145877242088318,0.4183872938156128,-0.0442766472697258,0.9384039044380188,0.35599443316459656,0.48711666464805603,-0.1522153615951538,0.7960011959075928,0.6177628636360168,0.5020443797111511,0.07704536616802216,0.786387026309967,0.34645920991897583,0.5140213370323181,-0.1529024839401245,0.7179563045501709,0.6247625946998596,0.5253459811210632,0.10096768289804459,0.6915649175643921,0.3548988103866577,0.5126148462295532,-0.15546637773513794,0.7021396160125732,0.6101464629173279,0.520709753036499,0.0736692026257515,0.6768250465393066,0.3654865026473999,0.5037418007850647,-0.14791691303253174,0.6399185657501221,0.6014475226402283,0.5117098093032837,0.07106909155845642,0.6265338659286499,0.421080619096756,0.5054703950881958,-0.04780026897788048,0.999880313873291,0.5318836569786072,0.5120236277580261,0.047180723398923874,0.9996979236602783,0.40500348806381226,0.6108655333518982,0.2367081642150879,0.9812966585159302,0.5144208073616028,0.609571099281311,0.3721330463886261,0.9305540323257446,0.412974089384079,0.7221876382827759,0.41681477427482605,0.9832618832588196,0.5017422437667847,0.7137117385864258,0.5693681836128235,0.9364855289459229,0.41622233390808105,0.7431439757347107,0.4339683949947357,0.9792842864990234,0.48959779739379883,0.7360177636146545,0.592457115650177,0.9367545247077942,0.373508483171463,0.7334349751472473,0.3937183618545532,0.936278223991394,0.4995659291744232,0.7232494950294495,0.5975852012634277,0.8455270528793335
31,0.5015515685081482,0.24158026278018951,0.11879251152276993,0.9998875260353088,0.4946351647377014,0.22978146374225616,0.05226968973875046,0.9998790621757507,0.48940378427505493,0.22982247173786163,0.052337199449539185,0.9998854398727417,0.4835086464881897,0.2299119532108307,0.05235665291547775,0.9998824000358582,0.509575605392456,0.22964364290237427,0.06085876747965813,0.9998510479927063,0.5150837302207947,0.22961165010929108,0.06090879812836647,0.9998459815979004,0.5213018655776978,0.22957466542720795,0.0607842281460762,0.9998218417167664,0.47044700384140015,0.23620150983333588,-0.1583089530467987,0.9998631477355957,0.5321835279464722,0.23659378290176392,-0.12263067811727524,0.9998292922973633,0.4951757490634918,0.2527260482311249,0.05742306634783745,0.9999033808708191,0.5091778635978699,0.2535586655139923,0.0681806430220604,0.9998782277107239,0.391886830329895,0.30082616209983826,-0.24646368622779846,0.9999080896377563,0.6055867075920105,0.3132375180721283,-0.13938289880752563,0.999780535697937,0.3661961257457733,0.40511032938957214,-0.22304104268550873,0.9338656067848206,0.6184449195861816,0.41835254430770874,-0.04570181667804718,0.9368019700050354,0.35812437534332275,0.48635220527648926,-0.13502933084964752,0.7989184856414795,0.6180374622344971,0.5005332827568054,0.11815029382705688,0.7826371192932129,0.3498510718345642,0.5120224356651306,-0.1369352638721466,0.7213188409805298,0.6248524188995361,0.5219734311103821,0.1414571851491928,0.688627302646637,0.3598863184452057,0.5106437802314758,-0.141419917345047,0.7055532336235046,0.6105677485466003,0.5171172022819519,0.1161370575428009,0.6741985082626343,0.3704696595668793,0.501962423324585,-0.13187217712402344,0.6428388357162476,0.6018456220626831,0.509222149848938,0.11324230581521988,0.6251847743988037,0.4237992763519287,0.5014411807060242,-0.04769230633974075,0.9998792409896851,0.5335037112236023,0.5091683864593506,0.04708339646458626,0.999692976474762,0.4088984727859497,0.6000601649284363,0.2705129086971283,0.9803851842880249,0.5147808790206909,0.6064530611038208,0.37563276290893555,0.9287757873535156,0.4129699766635895,0.7190237641334534,0.5302159786224365,0.9830761551856995,0.5003510117530823,0.7113797068595886,0.5999636650085449,0.9351630806922913,0.4144115447998047,0.7446734309196472,0.5562191605567932,0.9787474274635315,0.4896154999732971,0.7357001900672913,0.6156119704246521,0.935314953327179,0.37282809615135193,0.7237998843193054,0.5335934162139893,0.9376720190048218,0.49854928255081177,0.7185894846916199,0.6114823222160339,0.8464673757553101
32,0.5026668906211853,0.24238544702529907,0.12336062639951706,0.9998798370361328,0.4960058629512787,0.23074260354042053,0.05738122761249542,0.999867856502533,0.4909355342388153,0.23077167570590973,0.057450421154499054,0.9998749494552612,0.48517513275146484,0.23084300756454468,0.05748308077454567,0.9998718500137329,0.5102797150611877,0.23061347007751465,0.06483187526464462,0.9998382925987244,0.5156510472297668,0.23058362305164337,0.06485683470964432,0.99983149766922,0.5217134952545166,0.23054827749729156,0.0647067278623581,0.9998056888580322,0.4724434018135071,0.2369641661643982,-0.1523733288049698,0.9998481869697571,0.5329737067222595,0.23734983801841736,-0.12098687142133713,0.9998098015785217,0.4965392053127289,0.25334060192108154,0.06267644464969635,0.9998970031738281,0.5100094079971313,0.2540707290172577,0.07199803739786148,0.9998718500137329,0.3947845995426178,0.3007202744483948,-0.2434529960155487,0.9999064803123474,0.6067358255386353,0.31301695108413696,-0.14039131999015808,0.9997750520706177,0.37058940529823303,0.4044857323169708,-0.22981005907058716,0.9349876046180725,0.6208767294883728,0.4157143533229828,-0.05428320914506912,0.9346506595611572,0.36439216136932373,0.4857114851474762,-0.16713257133960724,0.8068578243255615,0.6182912588119507,0.4948975443840027,0.10730960965156555,0.7798972725868225,0.3565835654735565,0.5100748538970947,-0.17598877847194672,0.7309104204177856,0.6247961521148682,0.5168200135231018,0.126010924577713,0.6866315603256226,0.3660353124141693,0.5095571279525757,-0.18055978417396545,0.7154300212860107,0.6108542084693909,0.5137375593185425,0.10336077213287354,0.6723554730415344,0.37621769309043884,0.5010950565338135,-0.16455014050006866,0.6529679298400879,0.6021714210510254,0.5060885548591614,0.10263095796108246,0.6245936155319214,0.42656463384628296,0.4991166293621063,-0.04456984996795654,0.9998700022697449,0.5345689058303833,0.5063492059707642,0.04399603605270386,0.9996816515922546,0.41195380687713623,0.5930609703063965,0.28771284222602844,0.9792085289955139,0.5152083039283752,0.6042889356613159,0.36319872736930847,0.9271028637886047,0.4131236672401428,0.7078108191490173,0.5596845149993896,0.9826281070709229,0.5009318590164185,0.7120047807693481,0.6267955303192139,0.9343248605728149,0.4120793640613556,0.7362856268882751,0.5872716903686523,0.9780552387237549,0.4898373782634735,0.7361539006233215,0.653748631477356,0.9345571398735046,0.371045857667923,0.712961733341217,0.5642394423484802,0.9375579953193665,0.49923667311668396,0.7150044441223145,0.6509189009666443,0.8452450037002563
